equipo_ganador,equipo_primera_sangre,asesinatos_dif,asistencias_dif,oro_dif,nivel_dif,minions_dif,torretas_dif,dragones_dif,heraldos_dif
0,1,8,9,4294,0.40000000000000036,15,0,-1,1
0,0,-1,-1,-95,0.20000000000000018,-9,0,1,0
1,0,3,1,3781,0.20000000000000018,43,1,1,0
0,1,-4,-3,-1704,-0.6000000000000005,-16,0,0,0
0,1,-1,-3,-729,0.0,-6,0,-1,0
0,1,-3,-5,-274,0.40000000000000036,33,0,0,0
0,1,2,-2,277,-0.20000000000000018,3,0,-1,0
1,1,2,-7,147,0.40000000000000036,6,0,-1,-1
1,1,-3,0,-1162,-0.20000000000000018,5,0,0,-1
0,0,4,3,3942,0.6000000000000005,29,1,0,1
0,0,-1,5,-810,-0.6000000000000005,17,0,0,0
0,0,0,0,-825,-0.40000000000000036,-9,0,0,0
0,1,-1,-3,-2472,0.0,-15,-1,-1,0
0,0,2,4,3018,0.20000000000000018,58,0,-1,0
1,0,1,6,-125,0.0,-19,0,1,1
0,1,0,-2,-132,0.20000000000000018,0,0,-1,-1
1,1,-1,0,-2131,-0.40000000000000036,-39,0,-1,1
0,0,-1,6,432,0.6000000000000005,19,0,1,0
0,0,2,-4,1000,0.20000000000000018,31,0,1,0
1,0,4,4,2925,0.40000000000000036,2,1,1,1
1,1,1,-4,-117,0.40000000000000036,21,0,1,-1
1,1,-8,-12,-4145,-1.1999999999999993,-16,0,-1,-1
0,0,-4,-9,-2483,-0.40000000000000036,-15,0,-1,0
0,0,10,16,5224,0.5999999999999996,18,0,-1,0
1,0,-1,0,-929,-0.40000000000000036,6,0,-1,1
0,1,3,4,1219,0.0,1,0,-1,0
0,1,-1,-4,533,0.0,-26,0,0,-1
0,0,4,4,1355,0.0,30,0,-1,0
1,1,-7,-13,-3176,-0.5999999999999996,-23,0,-1,0
0,0,9,10,3967,-0.20000000000000018,-5,1,0,1
0,1,2,2,2091,0.5999999999999996,51,0,-1,0
1,0,9,9,5767,0.7999999999999998,51,1,1,1
0,0,6,5,2974,0.5999999999999996,44,0,0,0
0,1,-5,-4,-2368,-0.40000000000000036,-38,0,-1,1
0,0,3,4,3438,0.7999999999999998,26,1,-1,1
0,0,5,8,2461,0.40000000000000036,22,0,-1,1
0,1,2,0,3163,0.40000000000000036,10,1,-1,1
1,0,0,-1,-95,-0.39999999999999947,15,0,-1,0
1,1,-8,-11,-5654,-0.7999999999999998,-31,-1,-1,-1
1,0,-1,0,-696,-0.40000000000000036,-3,0,1,0
0,0,2,1,1308,0.40000000000000036,3,0,1,0
1,1,-4,-8,-2376,-0.40000000000000036,-22,0,-1,0
0,0,-1,-1,-3179,-0.20000000000000018,-50,-2,0,-1
1,1,-1,-1,-444,0.0,24,0,-1,1
0,0,2,-3,2989,0.0,66,1,1,0
1,1,0,-2,-1134,0.20000000000000018,-23,0,-1,0
0,1,-2,-5,-862,0.0,-3,0,1,0
0,1,-6,-9,-2696,-0.6000000000000005,14,0,1,0
1,0,-5,-16,-4843,-0.20000000000000018,-32,-1,-1,-1
0,0,5,11,2348,0.39999999999999947,34,0,-1,1
1,1,-4,-5,-2939,-0.6000000000000005,-16,0,0,0
0,0,7,3,3168,0.6000000000000005,24,0,0,1
1,0,3,-1,2200,0.6000000000000005,-2,0,-1,0
1,1,-1,-2,-1219,-0.40000000000000036,-56,0,-1,-1
1,0,-5,1,-2240,-0.6000000000000005,-27,0,-1,0
0,1,-7,-8,-2855,0.0,-10,0,-1,1
0,0,9,10,5887,0.7999999999999998,37,0,1,0
0,0,1,1,2115,0.0,-30,1,1,1
0,1,-3,-8,-1668,-0.6000000000000005,27,0,1,0
1,0,-4,-13,-1829,-0.5999999999999996,-4,0,-1,0
1,1,-3,-6,-1989,-0.40000000000000036,-6,0,0,0
0,1,4,6,1519,0.20000000000000018,-3,0,1,1
0,0,4,4,2627,0.40000000000000036,5,0,1,1
0,0,4,5,2198,-0.20000000000000018,-2,0,1,-1
1,0,-4,-9,-2437,-0.6000000000000005,7,0,1,0
1,1,-5,-5,-3075,-0.40000000000000036,-2,0,-1,-1
0,1,5,11,1824,0.40000000000000036,-7,0,1,0
0,0,3,3,2171,0.39999999999999947,7,0,0,0
0,1,3,8,2700,0.40000000000000036,-20,1,0,1
1,1,-2,-2,-588,-0.20000000000000018,-14,0,1,0
1,1,-13,-14,-6887,-1.2000000000000002,-90,0,-1,1
0,1,1,0,1170,0.6000000000000005,3,0,1,0
1,0,-1,0,-342,-0.20000000000000018,3,0,1,1
0,0,-2,1,1235,-0.20000000000000018,5,0,-1,0
0,1,-3,1,-1080,-0.20000000000000018,-24,0,1,0
0,1,0,-2,1371,0.40000000000000036,27,0,-1,0
0,0,-2,-4,-944,0.0,11,0,1,0
1,1,-9,-14,-3640,-0.7999999999999998,-14,0,-1,0
1,1,-5,-8,-3825,-0.6000000000000005,-38,0,-1,1
0,1,2,7,598,0.0,19,0,1,-1
0,0,6,10,4266,0.20000000000000018,28,1,-1,1
1,0,-1,-2,-28,0.20000000000000018,-14,0,1,0
0,0,5,9,2647,0.40000000000000036,26,0,1,0
1,1,-4,-8,-1565,-0.20000000000000018,55,0,1,0
0,0,11,12,3667,0.5999999999999996,-17,0,1,1
0,0,-1,-4,-450,-0.40000000000000036,34,0,0,0
1,1,-3,-10,-1108,0.0,-5,0,-1,1
0,1,4,13,1093,0.20000000000000018,-35,0,0,0
1,1,-1,0,-982,0.20000000000000018,17,0,-1,0
1,0,1,2,109,0.40000000000000036,-15,0,-1,0
0,1,4,7,1166,0.40000000000000036,-4,0,0,0
1,1,1,0,-370,-0.40000000000000036,-20,0,1,-1
0,0,2,-2,656,0.0,27,0,1,0
0,1,3,4,1421,0.0,7,0,-1,0
1,0,3,1,1176,0.40000000000000036,20,0,-1,0
1,1,-5,-3,-6869,-1.6000000000000005,-76,-2,-1,-1
1,0,-4,-7,-1117,0.0,15,0,-1,0
0,0,-1,0,1895,0.0,36,1,1,1
0,0,3,4,936,-0.7999999999999998,-24,0,-1,1
1,1,-5,-8,-1257,0.20000000000000018,22,0,-1,0
1,0,0,-1,267,0.0,11,0,-1,-1
1,1,1,1,131,0.20000000000000018,27,0,1,0
1,1,0,2,2139,0.20000000000000018,27,1,1,-1
0,1,1,5,525,-0.20000000000000018,-20,0,1,0
1,0,7,10,4335,0.20000000000000018,13,1,1,-1
0,0,10,11,4184,0.8000000000000007,47,0,0,1
0,0,7,7,3362,0.6000000000000005,32,0,0,1
1,1,-6,-6,-2534,-0.6000000000000005,5,0,0,0
0,0,11,8,4805,0.7999999999999998,0,0,-1,1
0,0,2,1,1259,0.20000000000000018,42,0,1,0
1,0,2,6,1299,0.20000000000000018,3,0,0,0
1,1,-2,-1,-1592,-0.20000000000000018,-19,0,-1,1
0,0,3,3,1360,0.40000000000000036,9,0,1,0
0,1,0,2,-866,0.40000000000000036,-45,0,-1,0
0,1,3,2,3634,0.40000000000000036,65,0,0,0
0,0,1,1,1401,0.0,58,0,0,0
1,1,-9,-7,-4192,-0.7999999999999998,-30,0,-1,0
0,0,7,8,4641,0.6000000000000005,38,0,-1,0
1,0,3,6,2253,-0.1999999999999993,22,0,1,0
0,0,5,7,3203,0.39999999999999947,54,0,1,1
0,0,7,5,4656,0.7999999999999998,22,1,1,1
0,0,1,-3,161,0.0,-4,0,1,0
0,1,0,4,-65,0.0,-18,0,-1,0
1,1,-2,0,-2539,0.0,-36,-1,0,0
0,0,-4,-7,-2623,-0.5999999999999996,-39,0,-1,0
0,0,7,10,2724,0.6000000000000005,-4,0,1,0
0,0,5,12,2177,0.0,-33,0,1,0
1,1,-6,-7,-2840,-0.7999999999999998,11,0,0,0
1,1,-1,-2,-2718,-0.20000000000000018,-37,0,-1,1
1,0,-2,1,-2783,-0.1999999999999993,-56,-2,1,-1
1,1,-4,-3,-939,-0.40000000000000036,-7,0,-1,0
1,1,-6,-9,-3770,-0.5999999999999996,-12,0,0,0
1,0,-7,-13,-3442,-0.7999999999999998,-19,0,0,0
0,0,4,7,3236,1.2000000000000002,40,0,0,1
0,0,-1,-3,382,0.0,-15,0,0,0
0,0,1,0,2135,0.20000000000000018,44,0,0,0
1,1,-1,-11,-524,0.0,14,0,-1,1
0,0,-6,-6,-3033,-1.0,-15,0,1,0
1,1,-4,-6,-3441,-0.5999999999999996,-41,0,1,-1
0,0,6,8,3360,0.40000000000000036,19,0,1,0
0,0,13,13,8553,1.1999999999999993,88,1,1,0
0,0,-2,-3,-571,0.0,-18,0,-1,0
1,1,-2,-4,-2027,0.20000000000000018,-14,0,-1,-1
0,0,-1,3,-29,-0.20000000000000018,37,0,-1,0
1,1,0,3,-709,-0.20000000000000018,-51,0,1,-1
0,0,2,1,707,-0.20000000000000018,-1,0,-1,0
1,0,3,1,2435,0.20000000000000018,6,0,0,0
1,0,5,10,2627,0.20000000000000018,38,0,0,0
0,0,7,8,1968,0.40000000000000036,-21,0,1,0
1,1,-2,-2,-665,0.0,7,0,-1,0
0,1,-9,-16,-2930,-0.6000000000000005,11,0,0,1
1,1,-8,-11,-5821,-0.40000000000000036,-34,-1,-1,1
0,0,-5,-8,-2497,-0.5999999999999996,-49,0,1,1
0,0,12,22,8863,1.3999999999999995,42,2,1,1
1,1,-4,-8,-1823,0.0,-6,0,-1,0
0,1,1,0,1147,0.0,39,0,-1,1
1,1,-7,-19,-4177,-0.40000000000000036,-27,0,1,1
0,1,-3,0,-2600,-0.39999999999999947,12,-1,1,-1
0,0,6,3,2696,0.40000000000000036,39,0,1,0
0,0,3,-5,3413,0.40000000000000036,117,0,1,1
1,1,-10,-10,-5369,-1.0,-46,0,-1,-1
1,0,1,4,-153,-0.40000000000000036,-25,0,1,0
1,1,-8,-5,-5031,-1.1999999999999993,-12,0,0,0
0,1,-3,-3,-1461,-0.40000000000000036,-30,0,-1,0
1,1,-2,3,-522,-0.40000000000000036,15,0,-1,0
1,0,3,6,257,0.0,-25,0,1,0
1,0,4,1,1496,0.0,6,0,-1,0
1,1,-3,-10,-1354,-0.6000000000000005,4,0,0,0
1,0,-1,3,-683,0.0,-32,0,0,0
1,1,-7,-11,-6892,-1.2000000000000002,-32,-1,-1,-1
1,1,-5,-11,-2163,-0.40000000000000036,7,0,-1,0
1,1,-3,-2,-4462,-0.5999999999999996,-65,0,1,0
0,0,-5,-6,-2059,-0.6000000000000005,-16,0,0,0
0,1,-2,-7,-1682,0.0,-11,0,-1,0
0,0,10,7,8027,1.6000000000000005,103,1,1,1
0,0,1,3,995,0.40000000000000036,6,0,0,0
0,0,3,5,1012,0.20000000000000018,11,0,1,0
1,1,-1,3,-1287,-0.20000000000000018,-12,0,0,0
1,0,2,1,359,-0.40000000000000036,-4,0,0,0
0,1,2,0,803,0.1999999999999993,3,0,0,0
1,1,-7,-8,-3426,-0.6000000000000005,-13,0,1,0
0,0,0,0,1315,0.20000000000000018,38,0,0,-1
0,0,1,-1,1171,-0.40000000000000036,22,0,0,0
0,1,4,1,3970,0.8000000000000007,34,0,1,0
0,1,-2,-1,482,0.20000000000000018,18,1,-1,0
1,0,-3,-6,-2090,-0.40000000000000036,-8,0,-1,1
0,0,4,7,2052,0.6000000000000005,-2,0,0,0
0,1,5,7,3770,0.20000000000000018,37,0,-1,0
1,0,-1,2,-849,-0.20000000000000018,-13,0,-1,0
0,0,1,0,1656,-0.20000000000000018,-3,1,-1,1
1,1,-6,-10,-2328,0.0,-6,0,-1,0
0,0,6,3,4677,0.6000000000000005,28,0,1,0
0,1,1,0,724,0.7999999999999998,-1,0,1,-1
0,0,2,2,1154,0.20000000000000018,-5,0,-1,1
1,1,4,5,919,-0.20000000000000018,-13,0,1,0
0,1,0,2,160,0.40000000000000036,24,0,0,0
1,0,0,-3,-347,-0.7999999999999998,-6,0,1,0
0,1,4,4,3122,0.8000000000000007,39,0,-1,0
1,0,-1,-4,-761,0.20000000000000018,34,0,0,-1
1,1,-11,-13,-6445,-1.2000000000000002,-4,0,1,-1
0,0,0,-3,262,0.0,31,0,-1,0
0,0,1,-1,1014,0.20000000000000018,35,0,-1,1
1,0,-2,-3,-1022,-0.20000000000000018,-17,0,-1,-1
1,1,-6,-3,-4907,-0.40000000000000036,-55,-1,-1,0
1,1,3,1,1978,0.8000000000000007,30,0,0,0
1,0,2,11,1032,-0.39999999999999947,-4,0,0,0
0,1,2,0,2799,0.6000000000000005,35,0,-1,1
1,0,-4,-2,-2967,-0.7999999999999998,-46,0,1,0
1,0,-1,-3,-1770,-0.20000000000000018,-1,0,1,-1
0,0,1,-3,1825,0.0,26,0,1,0
0,1,5,5,2764,0.5999999999999996,50,0,1,0
0,1,2,1,1324,0.40000000000000036,16,0,0,-1
0,0,2,0,2690,0.40000000000000036,42,0,-1,0
0,1,4,9,1520,0.40000000000000036,0,0,1,0
0,1,-1,-1,-830,-0.20000000000000018,-13,0,0,1
1,0,-6,-5,-4147,-0.7999999999999998,-43,0,1,0
0,1,-1,-6,-947,0.20000000000000018,9,0,1,0
1,1,-5,-1,-3695,-0.7999999999999998,-71,0,1,-1
1,1,1,0,-1252,0.0,-32,0,0,-1
0,0,3,4,1371,0.40000000000000036,-26,0,0,0
0,0,2,4,1767,0.0,27,0,1,1
0,0,4,5,1605,0.0,10,0,-1,-1
0,0,10,11,8532,1.6000000000000005,78,2,1,0
0,0,-2,5,-753,0.0,1,0,0,0
0,0,7,4,4446,0.7999999999999998,40,0,1,1
1,1,-4,-10,-3142,-0.6000000000000005,-8,0,0,-1
0,1,-3,-6,-2695,-1.0,-14,0,0,0
1,1,-4,-7,-4603,-0.40000000000000036,-29,-1,-1,-1
1,0,3,-4,1454,0.20000000000000018,18,0,1,0
1,1,1,0,-312,0.20000000000000018,-23,0,1,0
1,0,1,1,-491,0.0,-10,0,-1,0
1,1,1,2,124,0.0,-13,0,-1,-1
1,0,-3,3,-1008,0.0,2,0,-1,1
0,1,2,6,1121,0.0,-6,0,1,0
1,1,-7,-8,-2154,-0.6000000000000005,-16,0,0,0
0,1,-4,-5,-1711,0.0,42,0,-1,-1
1,0,6,7,1144,0.20000000000000018,-39,0,1,0
0,0,7,5,2414,0.7999999999999998,7,0,1,0
1,1,-3,-8,-2627,-0.5999999999999996,-57,0,0,0
0,1,-2,-2,-353,-0.40000000000000036,5,0,1,1
1,1,2,4,1232,0.6000000000000005,-4,0,-1,0
0,0,0,-1,1071,0.20000000000000018,23,0,1,1
0,1,4,1,2233,0.6000000000000005,-6,0,1,0
0,0,6,5,4376,1.0,43,0,1,0
0,1,5,3,1931,0.40000000000000036,0,0,0,0
0,0,6,7,2669,0.6000000000000005,52,0,-1,-1
0,0,6,6,2596,0.40000000000000036,-17,0,1,0
0,1,3,-2,1081,0.5999999999999996,35,0,-1,0
1,0,-2,-4,-2523,-0.39999999999999947,-51,0,-1,0
1,0,2,0,1207,-0.40000000000000036,42,0,-1,-1
0,1,2,3,1106,0.40000000000000036,6,0,1,0
0,1,1,2,-266,-0.20000000000000018,-32,0,1,-1
0,1,4,4,1069,0.20000000000000018,-10,0,1,0
1,1,-1,-1,1710,0.39999999999999947,63,0,1,0
1,1,-1,-3,-100,0.0,17,0,-1,0
0,0,-2,-1,-556,0.0,-28,0,-1,0
0,0,2,0,-274,0.40000000000000036,-73,0,0,0
1,1,-3,-6,-554,0.0,27,0,-1,-1
1,0,-2,-1,-542,-0.6000000000000005,-13,0,-1,0
0,1,3,5,1753,0.20000000000000018,-5,0,0,0
1,0,-3,-6,-1718,-0.20000000000000018,1,0,0,-1
1,0,-4,-8,-1980,-0.40000000000000036,-25,0,1,0
1,1,-3,-3,-645,-0.6000000000000005,17,0,-1,1
0,1,1,-1,-1174,-0.40000000000000036,-26,0,0,0
1,0,1,-1,1179,-0.20000000000000018,-11,0,0,0
0,0,3,2,1308,0.5999999999999996,-39,0,1,-1
1,0,3,3,1340,0.20000000000000018,-3,0,1,0
1,0,-3,-8,-983,-0.20000000000000018,21,0,-1,0
0,0,2,-2,855,1.0,41,0,1,1
1,1,2,3,3023,0.6000000000000005,26,1,-1,1
1,1,0,0,-426,-0.20000000000000018,17,0,0,0
0,0,5,3,1991,0.6000000000000005,0,0,1,1
0,0,4,6,3149,0.20000000000000018,19,0,1,0
1,0,-8,-10,-5214,-0.7999999999999998,-30,-1,0,-1
0,1,0,-5,-763,-0.20000000000000018,-41,0,-1,0
1,1,-4,-9,-2129,-0.40000000000000036,-24,0,-1,0
0,1,7,4,2361,0.40000000000000036,-25,0,1,0
1,0,-2,-3,-1209,-0.6000000000000005,-51,0,1,0
0,1,0,1,1046,0.40000000000000036,9,0,-1,1
1,1,-3,-7,-1809,-0.20000000000000018,-23,0,-1,1
1,0,-4,-2,-2286,-1.1999999999999993,-20,0,-1,0
0,1,6,4,3079,0.5999999999999996,45,0,-1,0
0,1,-6,-4,-3101,-0.20000000000000018,-19,0,1,0
0,0,2,5,713,0.20000000000000018,-38,0,1,0
0,0,2,6,1108,0.20000000000000018,-6,0,-1,-1
0,1,7,0,4747,0.6000000000000005,39,0,1,0
0,0,6,5,3160,0.40000000000000036,33,0,1,0
1,0,-4,-3,-2377,-0.40000000000000036,-48,0,-1,0
0,0,1,3,1254,-0.20000000000000018,30,0,-1,1
0,1,10,16,5784,1.2000000000000002,58,0,1,0
0,1,2,-1,1019,0.20000000000000018,37,0,-1,0
0,0,2,2,2520,0.7999999999999998,41,0,1,-1
0,0,2,3,1184,0.5999999999999996,-3,0,1,0
0,0,9,10,4089,1.0,52,0,-1,0
1,0,0,1,-1300,-0.20000000000000018,-37,0,-1,0
0,0,1,-2,32,-0.40000000000000036,-46,0,0,0
0,0,4,3,2690,0.20000000000000018,-14,1,0,-1
0,1,6,9,2282,0.40000000000000036,-20,0,1,0
1,0,1,3,-896,0.0,-44,0,1,0
0,0,2,0,2873,0.5999999999999996,33,0,-1,0
1,1,-2,-4,-1960,-0.20000000000000018,-18,-1,-1,0
0,0,3,-7,2673,0.6000000000000005,61,0,1,0
0,0,0,-1,1091,0.40000000000000036,-14,0,-1,-1
0,1,-4,-9,-2755,0.0,-24,0,1,0
1,1,-2,-4,-905,0.0,2,0,-1,0
1,1,-3,-6,-2046,-0.20000000000000018,-30,0,0,0
0,1,3,3,1527,0.40000000000000036,22,0,1,0
0,1,4,3,1975,0.0,-5,0,-1,0
1,1,-4,-8,-1739,-0.40000000000000036,-7,0,-1,0
1,0,6,5,4939,0.40000000000000036,50,1,0,0
1,0,-3,-6,-717,0.0,-6,0,-1,0
1,1,-2,-3,-1567,0.40000000000000036,-40,0,0,0
0,0,6,11,3650,1.0,-14,0,1,0
1,0,-5,-3,-2930,0.20000000000000018,0,0,-1,0
1,1,-12,-11,-5290,-0.6000000000000005,-11,0,-1,0
1,0,4,2,2957,0.40000000000000036,34,0,1,0
1,0,0,-3,-66,-0.20000000000000018,-9,0,0,0
0,0,4,2,1713,0.20000000000000018,-25,0,0,0
0,1,2,2,1784,0.40000000000000036,32,0,-1,1
0,0,1,2,214,0.20000000000000018,9,0,0,0
1,1,-2,-6,-3214,-0.5999999999999996,-68,0,-1,-1
0,0,5,5,4062,0.6000000000000005,20,1,1,1
0,0,6,-3,4296,0.6000000000000005,88,1,1,1
0,0,2,3,319,0.20000000000000018,-24,0,-1,1
0,1,-5,-6,-2217,0.20000000000000018,-36,0,-1,0
1,1,0,-1,-916,0.0,-8,0,1,0
0,0,1,1,982,0.0,6,0,-1,1
1,1,2,10,993,0.20000000000000018,10,0,0,0
0,1,0,-4,-912,-0.20000000000000018,-35,0,1,-1
0,0,8,10,4538,1.1999999999999993,29,0,1,0
1,0,0,1,-1761,0.0,-15,-1,-1,-1
0,1,-2,-3,-1826,-0.20000000000000018,12,0,-1,1
1,1,-5,-8,-1967,-0.5999999999999996,13,0,-1,0
1,1,-5,-9,-2984,0.0,-11,0,-1,0
1,1,-2,-5,94,0.20000000000000018,4,0,-1,0
0,0,1,-1,-206,-0.40000000000000036,-24,0,-1,1
1,1,-4,0,-2588,0.0,0,-1,1,0
1,1,5,4,5113,1.0,60,1,-1,1
1,0,2,3,586,0.0,9,0,1,0
1,0,2,4,-577,-0.7999999999999998,-13,0,1,0
0,0,8,3,4380,1.0,7,2,1,1
1,1,-3,-8,-2858,-0.40000000000000036,-54,0,-1,0
0,1,-2,-7,-712,-0.20000000000000018,-19,0,-1,0
1,0,-3,0,-2526,-0.40000000000000036,7,-1,-1,-1
0,0,-2,-6,-222,0.0,-13,0,1,0
0,1,-2,-1,-1544,0.0,7,-1,-1,0
0,1,-2,-3,127,-0.20000000000000018,22,0,-1,-1
0,0,6,6,1579,0.20000000000000018,12,0,-1,0
0,0,5,6,5201,0.40000000000000036,72,1,-1,1
0,0,8,14,3680,0.6000000000000005,34,0,1,0
0,0,7,4,4941,0.6000000000000005,22,1,1,1
0,1,0,-1,479,-0.20000000000000018,4,0,0,0
0,1,-1,2,-1093,-0.39999999999999947,-23,0,1,0
1,1,0,-2,2,0.0,0,0,1,0
0,1,1,0,1958,0.40000000000000036,41,0,0,0
1,0,5,1,1898,0.1999999999999993,17,0,-1,0
1,0,2,4,-81,0.0,-22,0,-1,0
0,0,5,2,3073,0.40000000000000036,47,1,1,1
1,0,-4,-8,-320,0.0,9,0,1,0
1,1,-2,-2,-1069,0.0,4,0,1,0
1,1,-1,4,366,0.20000000000000018,28,0,-1,0
0,0,1,3,1899,0.20000000000000018,3,0,0,0
0,1,1,2,1389,0.40000000000000036,17,1,1,1
0,0,-1,-3,-1165,0.0,6,0,0,0
1,0,2,-1,2002,0.40000000000000036,19,1,0,1
1,1,-2,-9,-360,0.40000000000000036,27,0,0,0
0,0,6,6,4100,1.0,54,0,0,0
1,0,4,2,629,-0.20000000000000018,-10,0,1,0
1,1,-3,-3,-1287,0.0,-2,0,-1,1
0,1,6,6,3107,0.20000000000000018,42,0,0,0
1,1,3,2,1051,0.20000000000000018,10,0,-1,0
1,1,-3,0,-1920,-0.40000000000000036,-64,0,-1,0
1,1,-1,0,-1899,-0.20000000000000018,-15,0,0,0
1,0,-6,-12,-3951,-0.6000000000000005,-40,0,-1,0
0,0,1,-6,1977,0.20000000000000018,67,0,0,0
0,0,-1,-1,577,0.6000000000000005,29,0,1,0
0,0,10,8,5452,1.1999999999999993,39,0,0,0
1,1,3,4,1415,0.6000000000000005,4,0,1,1
1,1,-10,-11,-7314,-1.5999999999999996,-81,0,-1,0
0,0,5,10,2032,0.5999999999999996,-3,0,1,0
1,0,2,6,-1125,0.0,-26,-1,1,-1
1,1,-3,-6,-60,0.20000000000000018,47,0,-1,0
1,1,-2,1,-1656,-0.20000000000000018,-24,0,-1,0
1,0,1,-2,507,0.0,-2,1,-1,1
0,1,5,6,2536,0.0,4,0,1,0
0,1,-1,0,-1019,0.20000000000000018,-42,0,1,0
1,1,-5,-6,-1603,-0.40000000000000036,5,0,-1,-1
1,0,5,5,3412,0.40000000000000036,45,0,0,0
1,0,-3,-2,-1903,-0.40000000000000036,-8,0,1,1
1,1,-5,-5,-2266,-0.40000000000000036,3,0,1,-1
1,0,0,-3,62,0.0,-5,0,0,1
1,1,-6,-7,-3456,-0.20000000000000018,1,0,-1,-1
1,1,1,-1,768,-0.40000000000000036,18,0,1,0
1,0,0,-3,-1050,0.0,-25,0,-1,1
1,1,-6,-6,-3427,-0.40000000000000036,-53,0,-1,0
0,0,10,14,6672,1.2000000000000002,79,1,1,-1
0,0,5,7,2087,0.40000000000000036,-9,0,1,0
0,1,5,7,2053,0.40000000000000036,-21,0,-1,0
0,0,6,6,2394,-0.20000000000000018,1,1,1,0
1,1,0,0,-112,0.0,-6,0,0,0
1,1,-3,-8,-1712,-0.20000000000000018,-3,0,1,0
1,1,-3,3,-2550,-0.40000000000000036,-36,0,1,0
1,1,3,1,899,0.0,-22,0,-1,0
0,0,-3,-3,-294,-0.20000000000000018,37,0,0,0
0,0,8,6,4999,1.2000000000000002,115,0,1,-1
1,0,5,8,2143,0.20000000000000018,40,0,1,0
0,1,6,6,3175,0.40000000000000036,31,0,1,1
1,1,-4,-7,-2506,-0.39999999999999947,-20,0,-1,0
1,1,1,2,848,-0.20000000000000018,36,0,-1,0
0,0,-3,-10,-2026,-0.40000000000000036,-13,0,-1,0
0,0,2,1,813,0.20000000000000018,4,0,1,0
0,0,2,1,-110,-0.39999999999999947,-31,0,-1,-1
0,0,6,10,3134,0.0,32,0,-1,0
1,0,1,-1,965,0.1999999999999993,15,0,0,-1
1,0,-1,-2,40,0.20000000000000018,-12,0,1,0
0,0,2,3,961,-0.20000000000000018,-15,0,1,-1
0,0,6,2,3958,0.7999999999999998,75,0,1,-1
0,0,2,3,1814,0.0,22,0,-1,0
0,0,-4,-7,-3469,-0.20000000000000018,-65,0,-1,-1
0,0,8,3,3548,0.8000000000000007,16,0,-1,1
0,0,0,-2,882,0.0,45,0,0,0
1,0,10,17,1530,0.0,-105,0,-1,1
1,1,-4,-5,-3212,-0.5999999999999996,-9,0,0,0
1,0,2,-2,1518,0.8000000000000007,23,0,1,0
0,0,-2,-3,-1006,-0.40000000000000036,-3,0,-1,1
1,1,-3,1,-3117,-0.7999999999999998,-41,0,-1,0
0,0,3,3,3170,0.7999999999999998,8,1,1,0
0,1,-4,-4,-1822,-0.40000000000000036,-12,0,-1,-1
0,0,-1,-7,-726,-0.40000000000000036,-40,0,1,0
0,1,2,2,1342,0.40000000000000036,26,0,1,0
1,0,1,0,1464,0.40000000000000036,35,0,1,0
0,0,2,2,2387,0.20000000000000018,32,0,1,0
1,1,-9,-12,-4629,-0.6000000000000005,-32,0,-1,0
1,1,-4,-2,-2846,-0.20000000000000018,-13,0,-1,0
0,0,1,0,85,0.0,10,0,1,1
1,0,-5,-6,-4473,-0.40000000000000036,-31,-1,-1,-1
0,0,5,0,859,0.7999999999999998,7,0,1,0
0,0,1,6,-428,0.0,-8,0,1,-1
1,1,-3,1,-4104,-0.7999999999999998,-85,-1,0,0
1,0,1,-2,354,0.20000000000000018,-7,0,0,1
0,1,-1,-4,959,0.5999999999999996,49,0,0,0
0,0,2,3,1970,0.20000000000000018,-1,0,0,0
1,0,-1,-2,-618,0.20000000000000018,1,0,0,0
1,0,1,6,106,-0.20000000000000018,34,0,1,1
1,0,6,10,4146,0.39999999999999947,27,1,-1,1
1,0,1,2,39,-0.40000000000000036,-42,0,-1,0
0,1,3,1,2367,0.40000000000000036,19,1,-1,1
1,0,-8,-8,-2111,-0.20000000000000018,9,0,-1,0
0,1,-1,-2,-528,0.6000000000000005,2,0,-1,-1
0,0,5,1,4424,0.7999999999999998,41,1,-1,1
1,0,-2,-3,262,-0.20000000000000018,6,0,-1,-1
1,0,-2,-2,777,0.20000000000000018,36,0,0,0
1,1,0,-4,468,0.20000000000000018,11,0,-1,0
1,1,-4,-3,-3408,-0.40000000000000036,-6,-1,-1,-1
0,1,6,8,4424,0.40000000000000036,54,0,1,0
0,0,0,-4,-76,0.40000000000000036,7,0,1,1
1,1,-11,-18,-5601,-1.1999999999999993,-14,0,-1,0
1,1,0,0,870,0.20000000000000018,7,0,0,0
0,0,1,-1,904,0.40000000000000036,37,0,-1,1
0,0,3,4,1814,0.6000000000000005,12,0,0,1
1,0,0,3,166,0.20000000000000018,19,0,-1,0
1,0,-1,-3,-1211,-0.20000000000000018,-37,0,0,-1
1,0,1,2,1941,0.6000000000000005,40,0,0,-1
0,1,1,3,990,0.40000000000000036,12,0,1,0
0,1,1,6,2614,0.5999999999999996,64,0,1,1
1,1,-1,2,-342,-0.8000000000000007,0,0,-1,0
1,1,-10,-12,-6134,-1.3999999999999995,-82,0,0,1
0,1,1,8,-1661,-0.20000000000000018,-24,-1,-1,-1
1,1,-10,-17,-6086,-0.7999999999999998,-83,0,0,0
1,0,-3,-2,-2601,-0.6000000000000005,-21,0,-1,-1
